"","begintimes","endtimes","gesture_type","hand","gesture_duration","gesturesid","ppn","sfeat_envaccpeaksd","sfeat_envaccpeaks","sfeat_maxenvacc","sfeat_maxenvvel","sfeat_maxenv","sfeat_meanf","sfeat_maxf0","kfeat_wristindexdistanceright","kfeat_wristindexdistanceleft","kfeat_thumbindexdistanceright","kfeat_thumbindexdistanceleft","kfeat_wristwidthleftright","kfeat_wristheightright","kfeat_wristheightleft","kfeat_timetospeedright","kfeat_timetospeedleft","kfeat_avjerkright","kfeat_avjerkleft","kfeat_peakswristright","kfeat_peakswristleft","kfeat_maxspeedelbowright","kfeat_maxspeedelbowleft","kfeat_maxaccwristright","kfeat_maxaccwristleft","kfeat_maxspeedwristright","kfeat_maxspeedwristleft"
"265",490050,491430,"iconic","right",1380,"event_code265","V07",3.375,0.00652173913043478,55.97802993,2.088547115,0.714000397,153.690729855932,206.004643,0.0473747094903015,0.099691562075274,0.0415903609941258,0.0514859850806219,0.289876733958779,-0.116334616569092,-0.0917968602947004,0.869565217391304,0.869565217391304,28.9582256184848,39.5694010995965,8,9,155.972274567869,128.524686885367,70.2440055944533,84.5322835223164,176.372157873131,181.411554844061
"266",493090,493620,"iconic","right",530,"event_code266","V07",4,0.00377358490566038,29.58348895,0.821198817,0.43168038,151.659963096154,193.348881,0.0410165533073921,0.0751325644345326,0.0502745421246869,0.0860250182012185,0.187802990270138,-0.146809159403322,-0.152784799229913,0.377358490566038,0.377358490566038,23.6090389624008,34.4530821934617,2,3,80.8558623680474,139.21549459762,68.7305507173557,93.2918209969657,161.018027351437,223.563094223393
"267",493620,494490,"iconic","right",870,"event_code267","V07",5.333,0.00459770114942529,25.44617544,1.40815919,0.454521399,145.847425169231,185.810612,0.0478408384859815,0.0433026311261873,0.0449873047822163,0.0192336877568693,0.191137428054774,-0.0641701292267732,-0.0762550547407415,0.781609195402299,0.781609195402299,22.7653273220749,23.6189762515261,5,4,77.9152872636396,105.645592818374,29.6333399536896,37.4632523673422,122.655649534473,176.450442937827
"268",497880,500170,"move","right",2290,"event_code268","V07",4.25,0.00567685589519651,90.41669191,2.758697011,0.737885168,147.629448775401,195.49418,0.117689756881096,0.116520458141772,0.0542011071481282,0.0451601658529262,0.272766536068038,-0.331190669430019,-0.340713808404266,0.873362445414847,0.663755458515284,17.7763834405185,17.9991694145465,17,16,47.3609538141528,74.9341763495522,31.3243472024179,36.7250515674323,78.0246358930763,82.332041689076
"269",3665,6436,"no_gesture","no_gesture",2771,"event_code269","V07",2.385,0.00974377481053771,27.76386928,1.853832487,0.216514782,165.115129657952,247.703748,0.0524017456710687,0.309665662487637,0.0632719710320795,0.100468382647967,0.158094383302433,-0.0737497465315573,-0.0851209823506522,0.505232767953807,0.505232767953807,20.0620772687868,22.4312213212753,19,20,79.826526614445,126.65541401716,62.0920814559046,69.9896041384475,121.778750264481,141.91251068431
"270",325101,327925,"no_gesture","no_gesture",2824,"event_code270","V07",4.643,0.00531161473087819,68.02205712,3.569583236,0.708442129,174.414630563452,265.011289,0.109877920129046,0.0796346510988993,0.0399034485735759,0.0728733009186034,0.2547729342417,-0.339466429383066,-0.345890005757491,0.75070821529745,0.410764872521246,6.67583868078521,7.25292173416204,18,18,25.0477053499774,40.800570541025,19.1477389548941,20.7477037409502,42.4481861113307,38.2548499925133
"271",277688,278567,"no_gesture","no_gesture",879,"event_code271","V07",4.5,0.00568828213879408,118.4806575,4.007202943,0.680034386,153.953469469231,191.448784,0.11508381577303,0.0721543232522881,0.0378618896998415,0.0440153894844153,0.255469890962382,-0.340804862806373,-0.352811890122737,0.910125142207053,0.0455062571103527,5.98922347288163,7.85211875974552,6,6,29.5454368711358,21.8672945271058,9.88283998055132,15.3982238177583,27.3417949065503,32.7320548278514
"272",485801,487746,"no_gesture","no_gesture",1945,"event_code272","V07",5.714,0.00411311053984576,53.00392748,3.088452281,0.64145312,139.951555274725,203.851466,0.1009698315227,0.06273709190334,0.0445681231316419,0.05416803238117,0.251600762118354,-0.338961281536751,-0.338678215441219,0.0205655526992288,0.123393316195373,10.6171048127359,13.3535624304451,14,13,27.1706290841296,57.9994911563052,23.078228450692,26.690014942165,45.1838914973805,80.4755835055935
"273",354238,358189,"no_gesture","no_gesture",3951,"event_code273","V07",3.5,0.00683371298405467,62.88797232,1.610162749,0.464501057,136.343961105263,184.5574,0.112652589499777,0.0960775915949989,0.03211048527401,0.0255896618667025,0.264410052759752,-0.344081108377405,-0.349533058773176,0.313844596304733,0.131612250063275,10.6752347334826,10.1720529608815,22,27,41.4170057725394,25.7425625086938,28.5411448789492,26.0844618090116,55.2152843019316,56.770643300455
"274",349903,350796,"no_gesture","no_gesture",893,"event_code274","V07",4.667,0.00447928331466965,56.37409811,1.995795183,0.423602063,150.473898893617,197.783089,0.11734489914478,0.0879933762244912,0.031843579028849,0.0195931294748605,0.271463995399672,-0.345659576827768,-0.34856490100362,0.537513997760358,0.940649496080627,10.499415334811,10.8466943844804,3,7,30.7717838644702,36.8561883151033,22.5415694953505,23.7627096567604,61.2838998610857,56.6882991043759
"275",332295,333074,"no_gesture","no_gesture",779,"event_code275","V07",5.5,0.00385109114249037,88.82675849,5.337566001,0.80282404,157.38756909009,215.809132,0.105255308167185,0.0867625253226031,0.0631893593774162,0.0738448049283737,0.253962976666975,-0.345228398328984,-0.350074693575783,0.102695763799743,0.102695763799743,15.3092003057666,19.5253836832808,6,6,24.0082753871311,34.8686247535116,18.9675891089129,25.2749783638526,41.7146864156365,49.0454256720716
"276",487523,489298,"no_gesture","no_gesture",1775,"event_code276","V07",4.625,0.00507042253521127,60.23157791,2.805526853,0.564356499,156.785928636364,211.309471,0.0997973016100573,0.0785630219725894,0.0321891090893572,0.0261671221245376,0.257649506916983,-0.333471145525596,-0.341102481009417,0.87887323943662,0.946478873239437,12.1272397829016,9.5161509053194,12,13,31.282503884164,43.058322554332,20.8188287262533,21.6146938530444,50.7875810710411,56.2971242676856
"277",323856,324732,"no_gesture","no_gesture",876,"event_code277","V07",4.667,0.0045662100456621,33.52766565,0.612910274,0.341737401,189.321211016393,264.661255,0.115895509686433,0.0813150656651999,0.0409948341255983,0.0631762846224197,0.253210764898274,-0.345536729975302,-0.348416773749169,0.593607305936073,0.136986301369863,15.2827630455456,8.57055615739463,6,6,36.986026768129,36.9223797819791,17.0014178230193,15.9691738978622,36.517332663399,35.230739376507
"278",335609,338138,"no_gesture","no_gesture",2529,"event_code278","V07",4.818,0.00474495848161329,64.07916387,2.787313924,0.605327752,148.629474927536,229.863863,0.0954565010729465,0.07687334347343,0.06318612332978,0.0439564262976073,0.253017607086216,-0.337954278294664,-0.351391354164217,0.411229735073151,0.743376828786081,10.767988652218,9.19375075798694,18,13,43.883749059482,34.0017083368007,27.5204892076158,23.734197188656,62.9251354802805,50.2529848774043
"279",334018,335282,"no_gesture","no_gesture",1264,"event_code279","V07",4.667,0.0055379746835443,68.33692932,2.634594696,0.691815247,157.24547601,220.556038,0.109611177179789,0.0789194007287455,0.0628381141901063,0.0698516727670615,0.253790571741707,-0.340737250796268,-0.353172838217448,0.474683544303797,0.537974683544304,11.9786597798164,9.23415358326765,7,7,19.7832443109566,25.057635786973,29.8426175736791,17.1492521299716,56.6846096804074,40.8301287719357
"280",300694,302811,"no_gesture","no_gesture",2117,"event_code280","V07",3.917,0.00614076523382145,35.87342809,1.37562253,0.552892991,182.872775135678,228.306563,0.112970635858659,0.0963263564267677,0.0257371508407928,0.0409863569147099,0.25748154679671,-0.331694781071847,-0.344228517282409,0.642418516769013,0.151157298063297,7.62799120121584,8.64916414777102,13,14,34.1297008465365,30.1690636869486,20.1438392973907,16.358620704663,42.8037072493553,39.8731622781203
"281",257279,257961,"no_gesture","no_gesture",682,"event_code281","V07",4.333,0.00586510263929619,73.29895622,2.227813088,0.576808493,147.479405634409,175.33103,0.104621330831637,0.0900365789928858,0.0436783602346822,0.0905207416510756,0.267276073085489,-0.332899645756644,-0.351928254811435,0.586510263929619,0.117302052785924,10.8668674683245,5.97072525948821,5,5,22.4895811642443,19.3704314353904,29.5213604868917,12.6135738167245,51.5023630360672,28.800435853087
"282",481617,482455,"no_gesture","no_gesture",838,"event_code282","V07",5,0.00477326968973747,27.29109258,2.641731331,0.789909075,180.872240340909,233.452756,0.089264117468233,0.081409545461637,0.0253375023349843,0.0774612383102204,0.251837943161081,-0.348322102541252,-0.342794354249238,0.0954653937947494,0.286396181384248,10.1888080387614,15.7107696605394,6,6,32.807964606545,32.877334494379,23.0293596125215,19.5888199242715,51.9433394563675,35.0741687368557
"283",213862,214268,"no_gesture","no_gesture",406,"event_code283","V07",5,0.00492610837438424,17.59207533,1.128383314,0.46016703,151.672211125,178.701833,0.105468389472067,0.0858651072925047,0.0630458361720403,0.0806749596178411,0.255391409777685,-0.346734721533595,-0.354817393188756,0.0985221674876847,0.985221674876847,9.76136629239638,6.44953901559693,2,1,26.6437907206152,17.6679308316581,6.42832262172971,12.4242631352592,46.646036948928,26.144547475577
"284",291968,292472,"no_gesture","no_gesture",504,"event_code284","V07",5,0.00396825396825397,73.20249821,2.60719125,0.526736664,146.171548625,195.590708,0.111886065110062,0.0820633681967104,0.0131178737268894,0.0260067529588534,0.277328151479759,-0.331474264874301,-0.341286871935221,0.793650793650794,0.714285714285714,11.0373024168891,10.7122928166479,3,2,34.329547906734,27.1356161032127,17.8175689837917,12.5226033025249,43.5006202829783,40.8457837837567
"285",359829,361429,"no_gesture","no_gesture",1600,"event_code285","V07",2.2,0.01,60.44573909,1.656974208,0.435140737,149.320256612403,195.484733,0.114055322523198,0.0925346571117615,0.032856917115187,0.0279403543016307,0.265713759102939,-0.339812136295406,-0.34950550965988,0.95,0.675,7.62447744283186,9.16719060619897,11,12,39.5873183478374,32.7934009232017,13.8305578979563,18.5144107780691,46.3240673001096,38.6249041883307
"286",135681,136463,"no_gesture","no_gesture",782,"event_code286","V07",5.5,0.00383631713554987,109.958777,4.483712328,0.698278758,178.652674590476,241.232425,0.12369323076759,0.110064974724235,0.0337337501083408,0.0373244861036469,0.246443495286613,-0.336860973391738,-0.346637720882268,0.562659846547315,0.716112531969309,15.120592927348,7.04852435437476,5,3,21.1467008850394,33.3257466462069,25.8917692126942,18.5098934626213,51.2653629663066,46.0845542384363
"287",362627,364587,"no_gesture","no_gesture",1960,"event_code287","V07",3.071,0.0076530612244898,91.43592999,5.860606021,0.807891586,172.28568344186,240.295733,0.113994546797736,0.0556660431891419,0.0293726183441157,0.0446013191082291,0.26729999712868,-0.337287226466104,-0.346825341715011,0.204081632653061,0.142857142857143,15.8573425488388,16.2051113262663,13,14,31.7952547398474,30.2122856885895,34.845506764092,31.6579037495311,70.2851221786337,61.8533249621566
"288",73366,73766,"no_gesture","no_gesture",400,"event_code288","V07",4,0.005,99.50685858,3.531739555,0.747548567,163.360010333333,199.863564,0.102047829549747,0.0940362828592522,0.0100446998601579,0.0141198487700086,0.264405155816517,-0.334289110074254,-0.343297320022601,1,0.1,6.06914537755189,13.5242506145796,2,3,16.2112504958375,23.0861353086948,11.5462979437608,15.0083098048793,30.5858564334589,35.0210896988915
"289",209835,210897,"no_gesture","no_gesture",1062,"event_code289","V07",4,0.00564971751412429,61.88828307,4.135725353,0.665494605,150.344361141732,223.849133,0.0990195378079109,0.0924305122033548,0.0606937433610306,0.085994159290797,0.25231036095831,-0.346673924855755,-0.354558432865045,0.338983050847458,0.828625235404896,7.34734152321001,8.91947519121899,5,6,31.2151306293761,31.6940815380638,18.7137786978979,12.6362560534941,34.3808367234091,44.8852749797723
"290",208680,209587,"no_gesture","no_gesture",907,"event_code290","V07",4.333,0.00441014332965821,35.08049897,2.958042019,0.750893359,133.929577680412,147.506454,0.10620198987495,0.088147283671496,0.0628764094588702,0.0880600653366022,0.259645803835364,-0.341818823715871,-0.349904364534252,0.970231532524807,0.396912899669239,6.02040559310308,8.1826973941569,5,6,18.5315408601267,18.8703912802264,15.9772842542092,11.9066919553633,27.3540714691107,27.1466202728539
"291",206077,207737,"no_gesture","no_gesture",1660,"event_code291","V07",4.222,0.00602409638554217,46.34899722,1.301950356,0.544339487,158.829549293785,299.531519,0.103768489469187,0.0881029959984805,0.0607445542905609,0.0893743061491149,0.253323196660995,-0.344571984809927,-0.353165187694037,0.795180722891566,0.819277108433735,7.29822245015647,6.06278020294164,11,13,25.0883628958269,23.9285110438428,13.8459367883477,14.4342225445513,28.1209469706944,40.2711977588728
"292",184062,186346,"no_gesture","no_gesture",2284,"event_code292","V07",4.364,0.00525394045534151,89.63655184,4.860216958,0.619358301,154.603494967509,227.590375,0.110375701372939,0.0969389171786219,0.0871515169859199,0.0544116484726536,0.265756069199638,-0.332583030761132,-0.34561187667977,0.31523642732049,0.928196147110333,9.82304844950118,12.9743092118528,16,14,27.2388470364643,55.1363076251087,22.2946985831096,31.3248745906342,64.0789863686681,79.8608304896157
"293",59463,59863,"no_gesture","no_gesture",400,"event_code293","V07",4,0.005,76.47181531,1.178242935,0.710559351,157.7870398,183.710632,0.122735349488194,0.0912325276776949,0.0296272918191273,0.0251840870247363,0.258095113838475,-0.342276397725655,-0.34658464920237,0.4,0.1,12.5900449298789,4.43920394404442,2,2,24.2418592607628,33.1044324338285,18.4470182404853,4.22661874220271,34.4561221330704,16.9286805759413
"294",117407,119426,"no_gesture","no_gesture",2019,"event_code294","V07",4.273,0.00594353640416048,108.5930039,5.79919544,0.712350944,146.451599033435,183.903081,0.120796811672136,0.0874470889883546,0.0278850711355054,0.0579938888794166,0.269249725568307,-0.333319820677745,-0.350521389256617,0.752847944526994,0.475482912332838,7.12139759595947,13.2264086755746,12,11,37.90476069786,40.8533670730757,14.78760067231,20.7899729876039,37.4503213637923,50.8912386021237
"295",359334,359734,"no_gesture","no_gesture",400,"event_code295","V07",NA,0.0025,47.44808835,1.565707804,0.570542114,152.29089427027,211.405135,0.108892375497765,0.0942567072731582,0.0300589804815129,0.0216470043923726,0.266532452856127,-0.342721979248396,-0.352100097406009,0.3,0.3,13.9537289568253,14.6115510028347,3,2,23.395876946691,40.4361457841516,18.7076453909589,20.1328199284955,36.6069193962277,55.9341509980088
"296",30767,31208,"no_gesture","no_gesture",441,"event_code296","V07",3,0.00453514739229025,56.02325678,1.813986519,0.576072785,150.770277923077,170.868835,0.121800094539288,0.0906612248660477,0.0307046363034971,0.0351764300245024,0.274043928300871,-0.329053299800287,-0.358930570722728,0.634920634920635,0.90702947845805,21.920540939751,10.7662130013997,3,3,42.5572581206052,33.6996821663985,24.1513093408183,10.7571687994344,46.4086981974991,33.6115061571943
"297",299143,302092,"no_gesture","no_gesture",2949,"event_code297","V07",4.714,0.00508646998982706,66.78282008,2.822213183,0.570134096,187.836158462366,228.306563,0.11945494165487,0.0984338000836954,0.0361166200309559,0.0450283842172634,0.255806738117668,-0.328981368557092,-0.343706811382686,0.31197015937606,0.0135639199728722,8.38284688042227,10.5602272562108,18,21,34.1297008465365,43.5883064556915,25.4310404687801,24.4218475949463,44.0917333887478,70.2394677022679
"298",124045,126672,"no_gesture","no_gesture",2627,"event_code298","V07",4.538,0.00532927293490674,86.90025871,4.125035011,0.720492111,152.296185410138,216.430149,0.117068492530719,0.106778926632142,0.0299917920910038,0.0540565115616572,0.248894036947375,-0.337243029845229,-0.340786365653909,0.0456794822992006,0.548153787590407,12.0305731280486,14.1196771882603,16,19,33.8801912564232,49.3068628059358,23.9656746427577,41.0814070433429,49.4611496417851,72.0481548012279
"299",416050,416450,"no_gesture","no_gesture",400,"event_code299","V07",4,0.005,5.620058466,0.65695364,0.308855668,143.693074025,163.19715,0.11205221307597,0.102701127564103,0.0297352945944783,0.046107461325442,0.254229339725135,-0.341306970639105,-0.353219710792866,0.1,0.8,7.55582194193232,12.2546151749547,1,2,18.1738655779702,45.3527970068981,7.53870714483685,16.4208143061901,41.7564619026522,45.8800028288384
"300",383948,385657,"no_gesture","no_gesture",1709,"event_code300","V07",4.25,0.00526623756582797,83.63065438,3.978495036,0.654775485,162.924442685484,251.621772,0.1146976245412,0.0977177274075855,0.0168527729392542,0.0113094315770085,0.268449964126953,-0.331307856432715,-0.345974386220863,0.0702165008777063,0.257460503218256,9.98716185748481,17.2601328518143,10,12,41.9328464993414,40.4850495750625,27.4563459006415,27.2466630344519,54.2717453340509,65.7838513367333
